VARIABLES= "X", "Y", "Z","P"
2.54304 3.98031 0.435956 0.0715602
3.53713 3.01543 4.83606 0.0258724
3.82351 2.96538 4.74401 0.0218401
3.2193 2.59344 4.82687 0.0367263
3.41409 2.493 4.8506 0.0207954
3.32879 2.45243 4.59367 0.0411134
3.572 2.14132 4.70312 0.00914056
3.88928 2.42314 4.34593 0.0179594
3.15066 2.88402 4.77941 0.0574882
3.70112 2.07569 4.67929 0.00638983
3.99799 2.6531 4.51544 0.014313
4.2413 3.289 4.8638 0.0109248
4.24921 3.01435 4.85543 0.00479718
4.58914 3.13211 4.7785 0.00854339
4.3641 2.9348 4.78289 0.00638201
5.46247 2.60434 2.62928 0.0085639
4.95255 2.4351 3.38341 0.0105426
4.56875 6.77643 1.96903 0.00526885
4.654 6.60763 2.19785 0.00648619
4.51739 2.7056 4.86346 0.00332772
4.51128 2.60289 4.6058 0.00776426
5.29716 3.18138 4.54712 0.00645996
5.4033 3.02343 4.76287 0.00342
4.92154 3.21223 4.8472 0.00462099
2.70271 5.9947 0.14848 0.00168742
3.03996 5.81854 0.131264 0.00173651
2.64549 5.87828 0.218376 0.00344758
3.01784 6.01073 0.152454 0.00210713
3.06763 6.11123 0.0885083 0.0017751
2.80987 6.25357 0.655718 0.00759717
4.8783 5.35518 4.56019 0.00925206
6.73194 5.39223 2.95291 0.0021254
5.85343 6.10344 3.02508 0.00423152
4.69274 5.41244 0.611431 0.00940189
6.73665 5.15197 2.25703 0.00182996
5.50314 6.59298 4.79946 0.000977225
3.47995 6.76377 1.0643 0.0063337
3.65983 6.84757 1.00419 0.00401511
2.64326 6.38942 0.364377 0.00305543
2.92087 6.81652 1.11504 0.00574729
2.98567 2.40716 1.92687 0.112252
2.70378 2.55256 1.51756 0.198118
2.50392 3.17466 1.82151 0.274834
2.77982 2.20897 1.62503 0.106545
2.51216 4.25242 4.456 0.217043
5.09512 6.34182 0.918174 0.00429534
4.75489 6.5109 0.630201 0.00343065
4.653 6.67444 0.156252 0.000330712
4.6365 6.13395 0.231313 0.00163628
2.56145 4.47219 4.76717 0.249294
4.33412 6.56052 0.599968 0.00385586
6.83743 5.73228 2.46669 0.00126127
2.32741 4.38768 4.91346 0.61528
6.199 5.61847 2.11055 0.00441629
6.81453 6.40306 2.85279 0.000234104
6.87838 6.13812 3.05959 0.000451772
6.78854 6.06859 3.12717 0.000796463
6.3947 6.25536 3.24474 0.00174601
6.85608 5.71567 2.72912 0.00104446
6.86526 5.99423 2.79004 0.000893656
4.50405 3.04433 4.11951 0.0230854
5.04895 2.36435 3.17439 0.00802666
5.10095 2.14416 3.72339 0.00414851
5.18611 2.13654 3.24926 0.00299075
5.05231 2.21566 3.5989 0.00559451
5.41754 2.1368 3.83375 0.00213701
6.0926 3.38494 3.99386 0.00452752
5.05949 2.20884 3.14977 0.00531214
4.28824 2.7396 3.08051 0.0349258
6.30519 6.8639 0.150958 6.59394e-005
6.64662 5.9339 0.848762 0.00061872
4.34421 6.13523 2.33398 0.016424
6.12374 6.56398 1.16315 0.00106266
5.88288 6.0099 0.50932 0.00116271
5.52876 6.34663 1.21111 0.00301924
3.95734 6.77194 1.2301 0.00616492
4.34964 6.7788 1.01642 0.00285174
4.27155 6.78587 0.764695 0.00327467
4.12636 6.0117 0.916404 0.00941083
3.01383 2.95294 0.134404 0.00897709
2.65505 2.78005 0.215823 0.0299547
3.53091 3.34925 0.195855 0.0111591
2.61079 3.6299 0.540423 0.0836326
2.57672 4.14099 1.23203 0.209822
6.04165 4.6845 0.400534 0.00163001
6.45238 4.27204 0.221727 0.000263679
6.8458 4.86429 0.822913 0.000212271
6.85057 4.54487 1.07164 0.000384193
6.84331 4.35151 0.43239 0.000263565
6.77492 4.2128 0.478884 0.000359795
6.8343 6.16864 3.72095 0.000588869
5.6686 2.40552 0.138764 0.000325174
6.77977 6.42911 3.67379 0.000640162
6.7324 5.90409 3.79301 0.0011677
6.38306 6.62485 3.64697 0.00123367
6.84139 6.51453 3.84636 0.000220261
3.25075 2.93784 0.147421 0.0098424
5.06034 2.66236 1.142 0.00757972
3.67389 2.83957 0.148 0.0045323
3.53576 2.26897 0.523972 0.0194495
3.23767 2.37943 0.264385 0.0201774
3.41805 3.29234 0.446014 0.0357076
3.40512 3.06158 0.255524 0.0207306
6.33972 4.9469 4.62191 0.00177494
6.47886 5.22698 4.48334 0.00184105
6.45581 4.71573 4.83212 0.00103284
6.84158 4.85651 4.7238 0.000495485
6.33125 4.76612 4.76316 0.00138446
3.12347 6.50209 4.13113 0.0230506
2.80603 6.47345 4.12786 0.0324363
3.13922 6.75669 4.2062 0.0136484
3.25755 6.76433 3.91075 0.0158372
3.62312 5.76858 4.15078 0.0359632
3.44153 5.86799 4.59178 0.0253998
3.37263 6.83922 3.85288 0.0116776
4.94132 6.76261 4.48745 0.000913215
4.94304 6.4892 4.57588 0.00238673
4.88509 6.84854 3.94167 0.00152214
4.8558 6.84318 4.37096 0.000604166
4.80698 6.16932 4.54006 0.0054125
5.25602 6.56493 4.22647 0.00285173
4.52158 6.60674 3.87807 0.00556192
5.51325 6.73678 3.71345 0.00189291
5.62861 6.85086 3.8538 0.000768853
6.03939 6.85306 3.83263 0.000424392
6.11021 6.77135 3.68245 0.000762555
5.70408 6.56083 3.44958 0.00265462
2.55947 6.15374 3.98801 0.0705281
2.3294 6.04097 4.47513 0.110764
2.476 5.3104 4.43517 0.172086
3.51692 6.5324 0.0774967 1.62262e-009
6.01229 2.16993 0.17475 0.000215635
3.46902 6.81 0.570733 0.00258632
2.96194 6.73024 0.962788 0.00479036
3.10481 6.89162 0.293553 0.000740084
2.1252 6.82199 1.03664 0.00136347
2.58005 6.83746 0.942231 0.00358177
2.13493 6.81898 0.719186 0.000945034
2.51528 6.86079 0.61591 0.00186841
2.05268 6.72822 1.17165 1.28063e-008
2.1329 6.58575 1.22057 0.00226092
3.92457 4.69862 4.13038 0.0428153
2.22962 5.2201 4.03644 0.230154
2.15205 4.9191 4.16514 0.0702212
4.82302 2.16684 4.49181 0.00335965
4.96145 2.2679 4.64295 0.00244512
4.53345 2.48878 4.83971 0.00281943
4.90224 2.50957 4.8278 0.00322099
4.59281 2.59758 4.76717 0.00544829
5.61965 4.92498 4.53598 0.00626778
6.72468 3.95312 3.87831 0.00217734
5.57182 4.20587 4.44356 0.00724984
6.75595 5.01361 3.76445 0.00194462
6.74946 4.48577 3.67774 0.00244995
5.29132 6.14851 2.95448 0.0064812
6.58363 4.65577 3.94146 0.00247979
5.92677 4.64955 4.62512 0.00313568
5.52644 4.74689 4.46211 0.00736812
4.9787 6.18223 2.11194 0.00769251
3.6062 6.27953 4.79023 0.0064407
3.25542 6.42784 3.67515 0.0305607
3.70092 6.02719 4.61545 0.0131223
3.67483 6.43132 4.85759 0.00243686
3.48998 6.69896 4.48515 0.00592654
4.36093 6.65099 4.15301 0.00375968
4.84086 6.85799 4.579 0.000289297
6.09532 2.86163 0.226113 0.0010909
4.4638 6.47613 4.57177 0.00424384
4.5154 6.85906 3.98138 0.00099912
4.84232 6.83882 4.16218 0.000930386
4.06407 5.80074 4.59785 0.0151733
5.89704 3.61394 0.619764 0.00315317
6.74814 3.7735 0.597106 0.000605777
6.37828 4.13138 0.633611 0.00162614
6.53508 5.1981 2.4167 0.00336481
4.10475 6.62997 2.98534 0.0108742
3.76365 6.79306 3.41725 0.0096402
3.95968 6.783 3.5507 0.00847893
3.86436 5.12333 4.46756 0.0331026
3.81348 5.047 4.82833 0.0157592
3.95932 6.78272 2.96117 0.0090913
3.72644 5.23104 4.57248 0.0282534
5.40775 6.73435 0.901728 0.00146033
5.60673 6.71469 0.486879 0.000467717
5.43511 6.90648 0.373367 0.000286807
5.24397 6.7254 0.68684 0.00144515
5.2317 6.51299 0.746008 0.00222309
2.44326 2.20809 1.32546 0.136946
2.14083 2.25283 1.51772 0.482372
2.16601 2.06608 1.35472 1.50731e-005
2.41727 2.22913 1.51199 0.228147
2.33987 2.29589 1.89351 0.442975
2.07153 2.68889 1.3012 0.633498
2.38434 2.14779 1.19144 0.134397
2.14043 2.51185 2.30591 0.264819
2.16208 2.9083 2.1082 0.296059
3.54027 4.11423 4.77119 0.0405672
3.38995 3.98256 4.87238 0.0362272
3.1471 4.00194 4.87509 0.0593331
2.96029 6.38439 3.65046 0.0421968
5.26633 6.42888 2.70192 0.00485245
3.1376 4.20718 4.85057 0.0720152
3.39962 4.45573 4.84907 0.0418846
2.62711 4.39039 0.212139 0.0247541
2.08254 4.43967 0.152239 0.00815398
2.26944 4.23019 0.368779 0.0442827
2.26674 4.66141 0.137313 5.56567e-008
2.59084 4.3632 0.623895 0.0795603
2.3686 4.14058 0.0719733 4.98845e-009
2.4975 4.47476 0.371999 0.0470601
2.55919 4.14895 0.135494 0.0118816
2.74347 4.07284 0.12846 0.00722542
2.79498 4.41864 0.15364 0.0103017
6.77622 3.623 1.05445 0.000790455
6.84742 3.69495 1.42253 0.00120564
6.85501 3.73246 1.20981 0.000558375
6.93032 3.8264 1.14734 4.79681e-008
6.16662 4.81234 0.483191 0.00146885
6.92318 3.33689 1.35322 0.000587408
6.40684 3.85617 1.11663 0.00266297
5.89694 3.21642 0.156103 0.000427093
6.28168 3.80763 0.390011 0.00111364
2.75911 6.36388 0.775477 0.00759054
2.14035 6.30216 0.40902 0.00238601
2.35316 6.1577 0.356205 0.00366412
2.84099 5.561 0.484143 0.0129949
2.27862 6.3764 0.467515 0.003024
2.1509 6.54406 0.694537 0.00195248
6.7687 2.31564 3.03574 0.00059983
6.43979 2.15442 2.3135 0.000554019
6.09872 2.13453 2.62233 0.000727117
6.8024 2.58334 2.72713 0.000758748
6.55851 2.57981 2.70549 0.00176789
5.75354 2.4866 2.98624 0.00510747
6.18793 2.20567 2.24734 0.00148404
6.16289 2.38189 2.32503 0.00263371
3.97136 2.53097 4.77239 0.00856148
3.91558 2.84015 4.83117 0.00806955
3.64749 2.9171 4.57612 0.0277408
6.23368 4.69724 0.575129 0.00165763
6.25592 4.82316 0.225391 0.000425963
6.17748 4.72045 0.154959 0.000298692
6.31428 4.33605 0.149477 0.000190354
6.17858 4.416 0.238365 0.000707508
6.77208 4.60678 0.501954 0.000447677
6.57555 4.4631 0.733774 0.00139524
6.59873 4.20094 0.442119 0.000767214
6.63851 2.34067 2.10997 0.000981714
6.86853 2.805 2.31717 0.000590138
6.65537 2.8484 2.41596 0.00189113
6.8039 2.83853 2.59717 0.000908313
6.86957 2.72567 2.64022 0.000462415
6.54104 2.85836 2.67346 0.00237307
6.18548 2.94066 3.1571 0.00480877
6.59788 2.14168 2.41194 0.000415811
5.49391 6.78187 2.33643 0.00243379
5.28233 6.60343 2.10741 0.00374321
5.77355 6.56124 0.969874 0.00140938
5.6283 6.90856 1.7912 0.00108965
6.57479 5.6705 2.0744 0.00199937
5.36446 6.85215 2.26521 0.00214686
5.32813 6.85931 1.92883 0.00199304
6.41603 5.79133 0.39853 0.000564607
2.88806 6.72291 1.24696 0.00861928
2.86165 6.35563 1.11535 0.0140046
2.85011 6.51997 1.24203 0.013652
4.55066 4.27343 4.07156 0.0328437
2.99065 6.82259 1.37542 0.00820478
3.29941 6.82995 1.36894 0.00673442
2.77288 2.19077 4.08872 0.0674976
2.77786 2.20718 4.55961 0.0751369
2.68324 2.12743 4.47513 0.0820111
2.94262 2.13234 4.22973 0.047202
6.25587 2.54509 0.360534 0.000783984
6.36425 2.22734 2.56339 0.00117812
6.35171 2.21916 2.3791 0.00103921
6.71555 2.06243 2.35573 1.86462e-009
6.51858 2.47451 2.26351 0.00127889
6.3037 2.42224 3.15618 0.00210924
6.63247 3.81995 2.63086 0.00368798
6.49482 4.14681 3.4689 0.00355596
6.857 4.16178 2.54781 0.00166429
6.84109 4.39277 2.49488 0.00174131
6.83376 4.34036 2.15511 0.00172431
5.68651 4.98185 4.8087 0.00308082
5.85318 5.38244 4.81365 0.00248079
5.57392 5.3493 4.80772 0.00343634
5.84685 4.8873 4.73975 0.00274627
6.01491 5.10032 4.73676 0.0028098
6.3687 4.7938 3.8506 0.00398152
4.747 5.06678 4.57414 0.0117775
6.79791 4.5958 4.3556 0.0012308
2.38949 2.51209 3.87239 0.136813
2.56026 3.38241 4.29142 0.21918
2.19731 2.78721 4.61151 0.055157
2.15742 3.07856 4.44132 0.207245
2.66959 3.00151 4.72402 0.140464
2.21929 3.46442 4.10938 0.335288
2.14655 3.00363 4.02378 0.164411
2.13258 3.15543 4.10476 0.174272
2.20936 2.8571 4.03754 0.179368
2.53344 3.26571 3.90077 0.181967
2.55809 2.42617 4.24563 0.108906
2.314 2.06515 0.525458 2.69655e-005
2.25948 2.15215 0.358982 0.0614568
2.7618 2.06446 0.553451 3.23864e-007
2.74242 2.60975 0.361065 0.0519164
2.30378 2.06515 0.682685 2.70053e-005
4.84358 6.34298 4.82475 0.001497
5.1238 6.47772 4.85369 0.000690963
4.86324 6.10853 4.84648 0.00217005
4.99631 6.03199 4.59643 0.00573682
5.09901 6.73563 4.48981 0.000820641
2.14618 2.81188 0.908529 0.3201
2.13853 2.37955 1.02374 0.477159
2.1937 2.77295 1.37021 0.502375
2.39946 2.95261 0.96327 0.219422
2.51217 2.58249 1.16087 0.237267
3.58153 3.77531 0.229195 0.0120516
3.70088 3.86732 0.141443 0.00634384
5.72738 2.51503 0.206746 0.000621559
3.90956 3.55702 0.149004 0.00412267
3.79508 3.8753 0.354062 0.0161935
3.64321 3.50439 0.262199 0.0126533
3.64724 3.7348 0.368965 0.0271533
2.81121 2.90173 2.9479 0.128161
5.79053 6.39652 4.41872 0.00176989
5.16663 6.46812 4.39964 0.00335459
5.65417 6.44321 4.83415 0.000991953
5.69383 6.71235 0.556795 0.000513275
5.72595 6.83567 0.203769 0.000148957
5.92852 6.8456 0.414954 0.000228458
6.04053 6.62362 0.271911 0.000242175
5.79793 6.4319 0.495143 0.000994453
2.1335 2.59407 3.49445 0.130865
2.68493 2.25938 3.47453 0.165718
2.47267 2.63737 3.46317 0.142945
2.10429 2.29794 3.41163 0.219532
2.22009 2.17285 3.54865 0.223927
2.12761 2.75905 3.8227 0.242656
2.18423 2.29924 3.78838 0.137409
2.1158 2.17781 3.83551 4.15598e-005
3.59682 6.84949 4.26485 0.00564229
3.35787 6.59686 4.11852 0.0161235
3.41234 6.89998 4.67258 0.00154227
3.21374 6.84883 4.12171 0.00964572
3.29986 6.7577 4.04508 0.01208
5.18155 2.79916 0.344234 0.00235359
5.85602 3.58303 0.153398 0.000606893
6.12572 3.27806 0.157738 0.000407198
6.10406 3.57267 0.155033 0.000370565
6.78506 3.59295 0.0519348 1.3268e-011
6.20584 2.83425 1.37389 0.00331885
6.26029 3.64249 0.231932 0.000686566
6.16164 3.91297 0.157761 0.000480223
5.98515 2.07598 4.24184 6.00022e-009
6.0903 2.16512 4.31436 0.000526221
6.83323 6.42975 1.65809 0.000479302
6.83287 6.59311 1.25602 0.000257725
6.28432 6.84804 1.46065 0.000402869
6.17528 6.7463 1.86803 0.000775929
6.5922 6.5938 1.93995 0.000664089
5.95236 6.83875 1.16689 0.000516664
5.77017 6.74959 0.954446 0.00101776
6.52593 6.49199 1.68101 0.000828526
6.40553 6.41932 0.254119 0.000152482
5.2971 2.78743 1.78191 0.00973921
5.98392 6.84751 1.49758 0.000511365
6.10044 6.75741 1.23166 0.000514302
3.18822 6.57148 0.666095 0.00548762
3.23939 6.73238 0.656042 0.00433623
2.74066 6.73768 0.736798 0.00322162
3.02624 6.28462 0.474274 0.00438888
3.07789 6.80533 0.56453 0.00245532
6.61658 2.83896 1.76445 0.00194886
6.77937 2.9061 1.78253 0.000988671
6.83932 2.93727 1.25405 0.000478209
6.84847 2.76967 1.75304 0.000647392
6.84635 2.5386 1.51572 0.000362602
6.76085 5.69527 1.98943 0.00106079
6.57758 5.35665 2.13004 0.00265663
6.15239 6.06559 1.39876 0.00203157
5.60619 6.75275 1.46051 0.00167259
5.5688 6.56268 1.36983 0.00263877
5.78984 6.0546 0.82873 0.00191779
6.8619 5.29439 1.64564 0.000495215
6.85782 5.73271 1.60793 0.00038559
2.86018 5.06218 4.39758 0.105992
2.22375 5.04034 2.99784 0.33528
2.45214 4.59984 2.97107 0.195008
3.21803 4.09226 4.23919 0.104144
2.58968 4.14813 4.27914 0.181002
2.23296 4.76865 3.36354 0.283975
3.23041 2.35163 4.57566 0.0431472
3.57444 2.17164 4.2253 0.0203915
3.23903 2.14641 4.26612 0.0277415
3.47983 2.2408 4.14308 0.0273846
3.33458 2.37442 4.18559 0.048501
3.65139 2.24733 4.32187 0.0210656
3.62006 2.58351 4.71602 0.0166262
5.48615 6.14456 0.154663 0.000321594
5.78676 6.28746 0.145881 0.000145672
5.7058 5.99601 0.214373 0.000447587
5.89287 6.20041 0.373921 0.000789627
5.67396 6.52921 0.507181 0.000726632
5.63278 6.37153 0.580841 0.00145949
3.75582 6.63976 0.972062 0.00563195
3.96432 6.04932 0.389492 0.00551948
3.70098 6.40901 1.13427 0.0127515
3.31553 5.98002 0.407951 0.00696002
4.68527 5.89465 0.951107 0.00799498
3.91274 6.52921 0.148074 0.0010778
3.72051 6.84765 0.766519 0.00303754
3.19246 6.59606 0.846738 0.00668766
5.26746 3.7562 4.77554 0.00394604
5.43266 3.79352 4.85626 0.00259043
5.335 4.08269 4.60755 0.00790786
5.12484 3.81641 4.85035 0.00460589
5.25721 3.8916 4.47249 0.00959049
5.00773 3.88167 4.77426 0.00682463
6.20354 6.45451 1.88989 0.0016915
6.20303 4.40082 0.410635 0.00148146
6.83252 4.92705 0.144628 5.08561e-005
6.4085 4.75098 0.145058 0.000132541
6.83135 4.59079 0.0687344 3.91879e-011
6.59603 4.84565 0.139166 0.000107554
6.03094 3.34701 4.77758 0.00150542
5.92155 3.23397 4.84977 0.00107129
6.06406 3.17119 4.23648 0.00372413
5.85623 2.97845 4.72922 0.00206631
6.01065 2.88692 4.83105 0.000851855
6.37559 3.06444 4.79333 0.000632553
6.3891 5.15934 0.197118 0.000229456
6.69321 5.50057 0.250988 0.00021261
6.37431 6.02662 0.442479 0.000513802
6.9381 5.2532 0.30094 5.10522e-009
6.35885 5.3034 0.126686 0.000158568
6.40576 5.40856 0.200905 0.000344154
3.03901 6.07616 4.14436 0.0555098
2.85609 4.40335 4.56207 0.139632
2.36714 4.74798 4.72072 0.259003
3.59261 4.61058 4.59447 0.0426374
3.16039 4.91031 4.597 0.066853
2.23031 5.01565 4.0574 0.206421
3.29044 4.80731 4.84684 0.0334198
3.25472 2.65171 4.47114 0.0550894
2.55459 5.43619 4.55257 0.146788
2.1923 5.30106 4.83123 0.312393
2.72172 5.40796 4.58286 0.0998336
2.2253 5.26868 4.52248 0.258082
2.69131 4.90638 4.78949 0.115122
2.75789 5.04728 4.85268 0.0832564
2.14716 5.13955 4.52185 0.250546
6.86456 2.97854 0.492165 0.000320001
6.76091 3.07577 0.425065 0.000457142
6.57642 2.74399 0.787513 0.000993126
5.2532 4.39366 0.852662 0.00864778
6.45853 2.89675 0.503378 0.000753711
6.51736 2.57428 0.828776 0.000803336
6.16738 3.28877 0.483472 0.00175769
6.84805 6.23888 2.48591 0.0005082
6.86651 6.19888 2.82511 0.00045557
6.75452 6.28231 2.90555 0.000695699
6.7777 6.38321 2.453 0.000615652
6.21502 6.47811 3.2957 0.00182576
5.10391 2.57878 4.40533 0.00531262
5.24641 2.41849 4.37093 0.00344613
5.56017 2.6632 4.75234 0.00180246
5.26902 2.76665 4.85718 0.00216455
5.3462 2.63609 4.77 0.00226751
5.71832 2.43588 4.59322 0.00177968
5.7184 2.82581 4.36602 0.00324954
2.4782 3.97823 2.28228 0.225056
2.43359 4.21636 1.94079 0.293457
2.12472 4.11843 2.17201 0.24389
6.63357 5.59133 1.13809 0.00108679
6.16986 6.29926 0.713822 0.000888903
2.5536 6.73182 3.25122 0.0354832
2.57378 6.64826 3.6067 0.0369062
2.99633 6.54194 3.29178 0.0330681
2.64352 6.79349 2.98999 0.0216125
2.78964 2.85163 2.50676 0.139955
2.49255 2.85755 1.85356 0.272766
2.84071 2.16244 2.07726 0.0656481
2.48354 2.69625 1.70859 0.337133
2.74662 2.24209 2.24272 0.114377
2.55239 2.41776 2.22044 0.193751
2.62432 2.13266 1.63606 0.119325
2.791 3.36626 0.15674 0.0108218
2.60182 3.07673 0.167006 0.0235086
2.67172 3.47597 0.246404 0.0326414
2.90648 3.07118 0.208968 0.0215007
2.71554 2.958 0.233541 0.0460716
2.66753 3.45491 0.638986 0.0936106
3.0447 6.25136 4.65495 0.0223581
2.43873 6.47452 4.83782 0.015112
2.37337 5.98128 4.81965 0.059049
2.3158 6.10175 4.75057 0.062397
3.14038 6.44379 4.36748 0.0204123
3.55707 6.5639 4.35227 0.0107377
2.46728 5.88971 4.75967 0.0760488
2.649 4.60194 4.85371 0.146092
3.43629 4.79646 4.7591 0.0341924
4.64444 6.78957 2.14691 0.00502889
6.09221 5.36611 0.12783 0.000256585
4.86965 6.86369 2.60509 0.00275555
4.54596 6.87398 2.24189 0.00477779
2.16933 2.17191 4.24498 0.2405
4.56891 5.51054 0.904508 0.0113875
4.34634 6.78813 2.88345 0.00677855
3.62533 6.72474 4.406 0.006191
3.10367 6.37377 4.22701 0.0295375
5.15572 5.79464 0.790012 0.00488362
3.15515 6.55678 4.82496 0.00351803
5.69212 5.59257 0.444299 0.00163586
3.00019 6.39557 4.87721 0.00724526
5.08453 2.21672 2.49648 0.00600513
5.10982 2.38919 2.50118 0.00783353
4.90742 2.37625 2.79606 0.0109693
4.72813 2.22318 2.30245 0.00901373
4.67707 2.43496 2.74734 0.0154711
4.61246 2.27368 2.69126 0.0133451
5.38139 3.0164 0.213832 0.00154429
5.81349 2.93736 0.367128 0.00137573
5.67378 3.21133 0.14412 0.000462135
5.31502 3.1261 0.13818 0.000972098
5.28891 3.24673 0.264264 0.00254867
5.57603 5.2819 0.220635 0.000674686
4.9519 2.86245 1.03405 0.0103734
5.80603 2.99661 0.22723 0.000829166
4.94601 5.01054 0.441347 0.00449564
5.79734 3.1437 0.229735 0.000804292
6.6218 3.43198 1.04936 0.00177603
6.77655 3.34602 1.7189 0.00194676
2.06031 2.38604 2.68796 0.117091
2.28092 2.55148 2.57988 0.147305
2.20404 2.36714 2.44947 0.270784
2.21635 2.54943 2.18592 0.282502
2.2312 2.85249 2.22662 0.180709
2.14504 2.70923 2.20276 0.233836
2.70391 2.58941 3.08987 0.125537
2.22379 2.80098 2.7107 0.0973082
2.84794 2.42316 2.50446 0.103153
6.17728 6.78531 4.23041 0.000272358
6.65719 6.00796 4.21624 0.00116858
5.97278 6.62454 4.5568 0.0010004
5.91721 6.60115 3.93234 0.00191852
5.72989 6.16722 2.68439 0.00473882
4.66505 6.10057 4.43064 0.00732195
5.75736 5.27452 0.150456 0.000540282
6.31754 6.16037 3.51746 0.0020972
6.06785 5.74959 4.54315 0.00229228
5.60114 2.50231 4.23361 0.00350979
6.56146 2.5132 3.93818 0.00107467
5.35328 2.36527 3.94769 0.00480163
5.32844 2.21346 3.92628 0.00349715
5.59722 2.72293 3.97691 0.00552224
5.50556 2.06328 3.59573 0.00144193
5.42528 2.3896 3.24658 0.00559405
3.0915 4.11255 4.78888 0.0950139
3.16811 4.07184 4.6573 0.103716
3.2138 4.32437 4.77629 0.0651622
2.82167 4.26344 4.82701 0.160312
3.13402 4.42958 4.83951 0.0672545
4.13184 6.92442 0.28487 0.000592569
3.7496 6.84503 0.189806 0.000518972
3.99875 6.85105 0.816355 0.0033957
4.11429 6.3561 0.154933 0.000835308
4.54208 6.54245 0.239977 0.000932317
3.81058 6.54559 0.386797 0.00199402
3.76732 6.03207 0.214838 0.00224521
4.34697 6.6142 0.240717 0.000893593
2.20418 3.45904 0.432967 0.0567565
2.14304 3.0688 0.556671 0.0865909
2.37454 3.10443 0.509924 0.0920863
2.34735 2.92091 0.49169 0.0881854
2.25832 3.59412 0.70251 0.0949702
2.20434 3.46723 0.717323 0.0976397
2.36692 3.58646 0.611715 0.0867263
6.76249 3.03879 1.38533 0.000983872
6.4093 2.71388 1.52231 0.00233966
6.84787 3.47243 1.30972 0.00113215
6.76723 3.36711 1.21436 0.000918607
5.79504 6.76358 1.11708 0.00103126
5.54757 6.722 0.858748 0.00122041
6.2735 6.12777 2.59471 0.00278525
5.64063 6.53365 0.886921 0.00168138
5.34648 6.84132 1.0432 0.0014776
5.35601 6.55084 0.957699 0.00254456
6.05851 5.68562 0.850586 0.0018733
5.02487 6.35449 0.650097 0.00300338
6.40427 6.37926 3.75862 0.00143847
6.6457 6.29854 4.15682 0.00103837
6.43677 6.54343 4.15799 0.000860969
6.75618 6.48141 4.29907 0.00041201
6.84033 6.417 4.02167 0.000290993
6.44004 6.48088 4.50754 0.000762855
6.20057 6.50194 4.55613 0.000898076
6.85116 6.36779 4.23212 0.000355004
6.72485 6.70336 4.12444 0.000257092
6.55187 2.60439 3.46784 0.00179387
6.78528 2.68948 3.50985 0.000791493
6.4917 2.99042 3.51351 0.00220087
6.74059 2.42723 3.25357 0.000674954
6.24746 6.26619 4.58145 0.00113843
6.78237 2.74436 3.06766 0.000945311
5.50203 6.25498 0.593094 0.00166283
4.79301 6.39444 2.14086 0.00841188
4.99397 6.5725 0.263707 0.000929295
5.1129 6.08555 0.444338 0.00279555
4.77753 6.57693 0.848699 0.00382932
5.14503 6.62632 0.299821 0.000787429
4.72087 2.53221 0.628731 0.00718753
4.77073 2.57895 0.231822 0.00253741
4.72428 3.46314 0.864423 0.0167373
4.2939 3.34501 0.35483 0.00833649
4.53788 2.94029 0.193174 0.00222195
4.90626 2.94705 0.175357 0.00147286
4.88469 2.71364 0.180762 0.000994592
2.58355 5.57996 4.46656 0.14258
6.44273 2.25721 1.46329 0.00102341
6.7725 2.48941 1.65463 0.000706901
6.63173 4.0896 2.04745 0.0032114
6.2049 2.26102 1.58981 0.00167112
6.37988 2.14712 1.94976 0.000680706
6.24733 2.23829 1.90935 0.00202726
5.57591 2.56458 0.580516 0.00210007
5.42123 2.19884 0.27088 0.000406632
5.30948 2.29991 0.176483 0.000185261
5.2745 2.55164 0.136906 0.000773463
