VARIABLES= "X", "Y", "Z","T"
1.1333 1.09694 0.680493 53.1201
1.65932 1.74505 0.97067 1.27925
1.90484 1.5188 0.67691 1.31208
1.75553 1.91237 0.687269 1.78021
1.76273 1.95085 0.661994 1.01617
1.49873 1.85497 0.858401 5.53723
1.85925 1.74407 0.9611 0.484335
1.68925 1.83936 0.661191 3.33106
1.98218 1.76788 0.959035 0.221855
1.96807 1.74732 0.983645 0.193936
1.20667 1.95465 0.44405 28.4235
1.20195 1.88596 0.396861 28.8168
1.2327 1.94784 0.495933 21.9232
1.06141 1.98493 0.440416 181.014
1.09125 1.97111 0.479342 67.9514
1.07022 1.94772 0.561299 118.881
1.08662 1.08387 0.754463 85.0503
1.28864 1.66171 0.0782702 15.4402
1.28956 1.94603 0.518817 13.0401
1.17733 1.60321 0.167305 29.5233
1.86141 1.72528 0.597485 2.07446
1.69592 1.97182 0.332113 1.00335
1.95143 1.68325 0.500321 0.879651
1.96698 1.73934 0.543152 0.553655
1.70867 1.85438 0.18714 2.29207
1.69691 1.92236 0.342947 2.34363
1.31477 1.40758 0.0775892 11.0885
1.11693 1.27045 0.480615 21.8776
1.08227 1.25737 0.202912 26.3102
1.36679 1.56796 0.0796078 9.76418
1.39738 1.48265 0.084156 7.95709
1.40538 1.33353 0.0316481 4.76107
1.34264 1.38975 0.0309483 5.72922
1.43988 1.16135 0.11604 5.40247
1.07882 1.28936 0.652083 20.0673
1.51945 1.08148 0.570566 4.92767
1.49017 1.42886 0.783167 9.62217
1.36155 1.33765 0.955175 6.51809
1.79784 1.38611 0.907626 1.44264
1.29232 1.03248 0.683104 10.2806
1.88272 1.17951 0.428734 1.22059
1.34465 1.70147 0.0281877 6.81832
1.36219 1.67903 0.0751253 12.7835
1.31944 1.78907 0.0305537 9.54175
1.38796 1.24008 0.148112 8.55083
1.21775 1.7562 0.0315609 18.6059
1.4228 1.72503 0.02905 3.92848
1.34496 1.91739 0.14292 12.3834
1.11705 1.2622 0.258591 24.3498
1.28994 1.0332 0.381387 8.01941
1.1717 1.04708 0.416522 19.496
1.10471 1.14329 0.297645 41.1034
1.08909 1.17838 0.293807 33.9624
1.08003 1.03999 0.324043 67.9487
1.07616 1.32829 0.470488 14.949
1.23227 1.4993 0.157574 23.4196
1.03432 1.17906 0.372948 30.4414
1.08354 1.06441 0.438015 78.5697
1.95724 1.20426 0.39908 0.594879
1.91519 1.303 0.41737 1.33287
1.95621 1.27897 0.320381 0.569248
1.97014 1.15828 0.37709 0.424502
1.06553 1.178 0.941283 130.102
1.88685 1.06151 0.195588 0.384268
1.71304 1.07758 0.304548 1.66318
1.03248 1.75635 0.861477 39.7906
1.10793 1.85337 0.98676 50.9507
1.11287 1.91562 0.855149 70.0554
1.11712 1.55987 0.860234 38.4555
1.01704 1.76214 0.947382 182.066
1.04375 1.75188 0.964899 187.123
1.23922 1.70063 0.823394 24.6495
1.08302 1.62354 0.848228 39.1948
1.12553 1.66211 0.912801 50.1643
1.21032 1.91585 0.860485 35.5614
1.10409 1.76061 0.858711 47.035
1.03175 1.7009 0.337824 12.1503
1.04608 1.72023 0.318948 17.1115
1.03037 1.79238 0.320988 24.2634
1.32642 1.88815 0.317054 17.4059
1.0993 1.7923 0.415832 32.513
1.21127 1.91837 0.454273 31.8636
1.03077 1.81301 0.399633 24.5869
1.03063 1.86159 0.369235 35.4746
1.46278 1.89554 0.472603 7.50179
1.02949 1.74604 0.329125 14.7911
1.22378 1.08514 0.411326 22.6805
1.10337 1.09632 0.453735 51.9563
1.04263 1.21585 0.513107 20.5215
1.04256 1.23505 0.490378 20.4576
1.15802 1.13481 0.349558 31.136
1.05441 1.08842 0.390233 97.0446
1.45806 1.03303 0.672931 3.7795
1.5793 1.09567 0.773762 3.1868
1.38021 1.08385 0.753869 10.1055
1.42217 1.0481 0.661682 6.11523
1.37174 1.18001 0.914414 9.27445
1.3916 1.03207 0.797266 5.59088
1.47602 1.02934 0.771814 3.06746
1.37625 1.03208 0.711047 4.94413
1.08392 1.1459 0.683641 47.8306
1.41063 1.17827 0.0951631 6.13855
1.7108 1.27161 0.104349 2.21759
1.50716 1.21158 0.160543 5.62192
1.5303 1.20019 0.0303109 1.47813
1.66901 1.18768 0.0311458 0.938613
1.59925 1.19718 0.0437088 1.46173
1.58173 1.24992 0.0718229 2.60694
1.62089 1.20152 0.0281742 1.10328
1.29592 1.07639 0.473557 13.2196
1.07832 1.24771 0.551829 22.9195
1.27426 1.12972 0.635207 21.1869
1.02952 1.28785 0.633406 11.7654
1.02725 1.27085 0.556757 11.1939
1.0306 1.36427 0.49899 6.64438
1.42401 1.08775 0.654295 8.2324
1.35845 1.08868 0.538506 10.6543
1.62068 1.43409 0.908087 3.30441
1.03799 1.13278 0.799291 70.0482
1.62927 1.97316 0.690899 1.50221
1.18124 1.23802 0.934686 38.6921
1.66542 1.5861 0.949542 1.67675
1.63676 1.93243 0.658722 2.66761
1.44727 1.56155 0.891072 8.74175
1.67814 1.68994 0.914974 2.42928
1.86088 1.90211 0.658685 0.883245
1.60192 1.95264 0.576002 2.10783
1.55415 1.92263 0.691467 4.21813
1.21335 1.18701 0.568321 25.1081
1.8025 1.69648 0.115744 1.58758
1.95581 1.7712 0.254716 0.605026
1.80907 1.42737 0.0897899 1.31099
1.89894 1.76021 0.211593 1.08402
1.88818 1.69557 0.118171 1.01571
1.74059 1.62081 0.0456917 0.991553
1.74664 1.63099 0.0802143 1.66728
1.0476 1.78261 0.586296 20.4507
1.04815 1.74364 0.63318 15.595
1.04168 1.72571 0.740762 20.3559
1.03183 1.83161 0.631622 29.3655
1.03484 1.81941 0.704371 31.9869
1.12895 1.90534 0.510088 45.7445
1.86041 1.94281 0.228028 0.504972
1.7164 1.89188 0.215957 1.88801
1.83327 1.94989 0.174386 0.508522
1.76351 1.92521 0.24364 1.33492
1.80342 1.9474 0.261137 0.920604
1.74157 1.91217 0.185856 1.32832
1.74951 1.97038 0.272907 0.734303
1.36337 1.96482 0.507253 6.68581
1.08095 1.78178 0.48038 25.2838
1.94842 1.22786 0.14695 0.428932
1.83197 1.08297 0.206433 0.826838
1.66403 1.0929 0.3361 2.18928
1.74347 1.10539 0.0582173 0.484425
1.6905 1.16871 0.0455975 0.83175
1.68813 1.25931 0.030112 0.948888
1.72344 1.309 0.0425915 0.938784
1.03026 1.32538 0.404876 9.1544
1.03219 1.3094 0.33914 11.2536
1.24431 1.43793 0.0461211 14.2958
1.23659 1.32676 0.0314196 11.1071
1.09888 1.36168 0.12227 44.7661
1.1929 1.25942 0.0318917 18.4429
1.31433 1.28606 0.0787453 10.5732
1.12887 1.29889 0.150106 36.4839
1.10896 1.22123 0.0241324 47.2261
1.03412 1.34137 0.11009 56.2645
1.14199 1.72634 0.681011 25.521
1.28627 1.9247 0.721583 16.7593
1.08434 1.65858 0.56055 14.6263
1.20064 1.17135 0.892015 31.9767
1.21048 1.61772 0.956032 18.5806
1.07847 1.68707 0.802198 29.5671
1.02911 1.61308 0.677163 8.39723
1.2664 1.69004 0.968671 12.5372
1.25977 1.66736 0.953099 16.1001
1.45847 1.9203 0.788787 6.55067
1.59688 1.43484 0.031124 1.8389
1.59921 1.50185 0.0480502 2.24537
1.5741 1.53978 0.0869389 3.47611
1.5034 1.47864 0.0523055 3.83909
1.91874 1.47609 0.420015 1.47623
1.4045 1.63433 0.829808 12.4102
1.55099 1.34861 0.0454327 2.45976
1.53212 1.36683 0.0319371 2.36214
1.34618 1.10612 0.111129 6.90396
1.25222 1.05131 0.367351 14.4909
1.45177 1.08968 0.591117 7.31467
1.35115 1.09398 0.402156 9.53559
1.21837 1.26025 0.11294 20.3392
1.20923 1.15349 0.505453 23.9702
1.24676 1.08938 0.381269 19.2881
1.26896 1.04497 0.281269 10.5791
1.31402 1.25434 0.0774938 10.3975
1.27593 1.39647 0.0784635 13.5015
1.12519 1.38991 0.253522 21.6223
1.19126 1.34116 0.0334876 19.6703
1.12982 1.37718 0.0410772 41.7575
1.06416 1.37953 0.0675475 101.76
1.03285 1.31759 0.242489 13.1832
1.03584 1.51332 0.0930037 77.2378
1.98394 1.82068 0.567166 0.417477
1.81458 1.95598 0.494909 0.954937
1.69328 1.91703 0.513553 2.61237
1.82508 1.69489 0.423849 2.24871
1.81272 1.60684 0.649843 2.39524
1.96762 1.69264 0.532445 0.711082
1.96963 1.68031 0.607037 0.68454
1.9232 1.93391 0.891879 0.260903
1.59576 1.74891 0.0823847 3.0743
1.2185 1.77035 0.457046 22.6645
1.09491 1.04575 0.88314 105.688
1.50481 1.91859 0.213513 5.16052
1.56244 1.95448 0.273056 2.36692
1.7103 1.92091 0.275449 2.21037
1.62411 1.92102 0.304102 3.17423
1.57241 1.95783 0.14745 1.67199
1.25558 1.93886 0.149146 20.6526
1.31929 1.85548 0.0440011 12.7633
1.28392 1.87366 0.0910698 19.7023
1.1369 1.8809 0.259017 45.9803
1.28893 1.80675 0.0469086 15.0816
1.26687 1.93919 0.0218584 8.81983
1.27325 1.96547 0.136647 13.1898
1.22168 1.95853 0.101536 23.9975
1.45791 1.91282 0.0136144 1.29401
1.49266 1.3177 0.967754 3.1885
1.48372 1.38763 0.912286 6.65308
1.47548 1.35996 0.968644 3.13437
1.46503 1.4064 0.969181 3.83812
1.39527 1.38815 0.969179 4.50813
1.11118 1.85786 0.182437 56.4797
1.35711 1.39379 0.920008 15.3543
1.07963 1.71064 0.412477 20.2431
1.1526 1.09046 0.830067 50.4352
1.10158 1.89032 0.516488 56.8869
1.04506 1.75564 0.438259 16.8677
1.03033 1.72457 0.418645 10.9345
1.76321 1.04723 0.255037 0.749095
1.79806 1.04599 0.248369 0.698097
1.92283 1.20904 0.485462 1.14292
1.87427 1.08379 0.513524 0.967031
1.88188 1.05046 0.469641 0.517704
1.91527 1.02043 0.335077 0.309747
1.93493 1.05622 0.427181 0.350066
1.54794 1.95536 0.680252 2.76101
1.4653 1.92311 0.691394 6.87863
1.32296 1.92731 0.732281 14.9971
1.37039 1.97056 0.893762 4.75095
1.4905 1.90177 0.965549 1.91712
1.42759 1.95782 0.755217 5.11929
1.80787 1.15158 0.324826 1.44289
1.9703 1.22732 0.238773 0.348661
1.8779 1.10768 0.12765 0.529594
1.19824 1.7688 0.282048 28.421
1.79014 1.07511 0.254675 1.04284
1.81202 1.05665 0.157499 0.566708
1.7487 1.0334 0.234156 0.63442
1.88832 1.86316 0.468104 1.10615
1.8306 1.82248 0.515013 2.12319
1.91277 1.79441 0.48602 1.28653
1.03757 1.08013 0.788564 142.424
1.05333 1.09529 0.760721 97.8211
1.92328 1.63763 0.746332 1.0531
1.68421 1.61894 0.699387 4.53113
1.80344 1.50987 0.290144 2.65622
1.77798 1.58137 0.968317 0.672693
1.77868 1.69233 0.948053 0.857571
1.0134 1.62088 0.6993 6.52754
1.35565 1.75088 0.896651 13.1081
1.02961 1.73232 0.780362 21.6486
1.05713 1.73804 0.763826 26.2964
1.53451 1.60178 0.919644 4.80066
1.03152 1.70767 0.836301 27.928
1.28019 1.95607 0.711283 12.7828
1.22039 1.88396 0.284654 28.1436
1.28161 1.68258 0.915097 16.7997
1.43061 1.96834 0.177327 3.67542
1.36628 1.94323 0.0934914 6.6375
1.35099 1.96735 0.11276 6.02724
1.30581 1.88681 0.146249 17.997
1.45312 1.95226 0.157489 3.29351
1.27732 1.84877 0.72902 23.336
1.0489 1.71188 0.285181 19.6731
1.0472 1.80355 0.25715 32.6125
1.08207 1.72673 0.32385 25.9473
1.04553 1.77654 0.346819 22.3127
1.73889 1.70325 0.031138 0.756431
1.75865 1.7481 0.0323065 0.607403
1.52823 1.473 0.116445 5.63624
1.72162 1.64942 0.0301114 0.774977
1.74898 1.5619 0.0522408 1.1453
1.74259 1.5724 0.140581 2.3211
1.91812 1.59946 0.165546 1.04366
1.9162 1.4173 0.0487286 0.444884
1.20912 1.30764 0.0483994 17.661
1.04962 1.2946 0.213933 21.1397
1.0881 1.33784 0.173363 34.0511
1.66973 1.57166 0.051719 1.64594
1.91931 1.6535 0.210226 1.08383
1.72572 1.51116 0.0511417 1.09827
1.95586 1.37255 0.341872 0.669088
1.68049 1.44461 0.081545 2.11115
1.74179 1.41977 0.0418396 1.06489
1.91861 1.67332 0.39597 1.41243
1.86398 1.10264 0.261359 0.998659
1.91822 1.71343 0.44224 1.32687
1.74618 1.95489 0.53196 1.10052
1.76764 1.97017 0.46588 0.790278
1.76803 1.97074 0.514132 0.840457
1.71843 1.97081 0.411269 1.08006
1.90586 1.80524 0.563871 1.40783
1.91095 1.71951 0.545737 1.72592
1.79936 1.96555 0.604551 0.810778
1.66892 1.96744 0.533506 1.59018
1.28167 1.09168 0.835416 16.5379
1.30806 1.14896 0.964693 8.01499
1.28434 1.09735 0.377858 16.2826
1.30091 1.11268 0.917071 12.2705
1.53568 1.9276 0.333683 4.86391
1.47831 1.96981 0.284553 2.85328
1.47311 1.96832 0.224368 3.23165
1.51136 1.7342 0.0823959 4.93152
1.12854 1.8915 0.169849 53.9729
1.52796 1.95464 0.323153 3.26011
1.48488 1.95303 0.168012 3.20901
1.8217 1.04971 0.189116 0.489621
1.49456 1.95338 0.207346 3.18539
1.19085 1.73878 0.911627 33.4823
1.22288 1.65971 0.954099 17.7599
1.0785 1.65427 0.796546 29.5437
1.2326 1.92226 0.758085 31.7008
1.335 1.86888 0.953974 8.98044
1.17067 1.83568 0.95556 41.5094
1.14804 1.8039 0.971863 44.052
1.81108 1.04582 0.273221 0.687787
1.66174 1.95438 0.567866 1.9691
1.69201 1.97108 0.597686 1.09431
1.72828 1.89391 0.783298 1.72492
1.60813 1.09732 0.906972 1.85588
1.83542 1.20718 0.911957 0.852342
1.95232 1.18609 0.759017 0.687812
1.38844 1.10367 0.229196 7.58585
1.34849 1.24001 0.0760262 9.19831
1.91827 1.03461 0.300441 0.370113
1.40591 1.38871 0.0922585 7.11157
1.39947 1.0334 0.29196 4.50858
1.27072 1.15023 0.36811 16.5582
1.55287 1.33107 0.0964265 4.58758
1.31554 1.03232 0.299268 7.12073
1.82546 1.50789 0.953576 0.615127
1.98624 1.45351 0.909303 0.306488
1.92115 1.55801 0.757135 1.0985
1.96999 1.47377 0.704115 0.63155
1.95301 1.4611 0.733711 0.888875
1.9707 1.55465 0.712115 0.678895
1.95811 1.55088 0.687198 0.980241
1.8842 1.43287 0.855965 1.12108
1.96967 1.48111 0.768284 0.513445
1.69444 1.50997 0.91408 2.49448
1.91255 1.71494 0.0384882 0.319571
1.4023 1.80371 0.797747 11.3212
1.85256 1.03372 0.187273 0.344025
1.9548 1.7666 0.0542737 0.289398
1.94171 1.74568 0.0305798 0.278474
1.44118 1.74984 0.866317 7.86474
1.37328 1.13556 0.798177 12.8867
1.08247 1.53592 0.769533 24.5609
1.83428 1.03198 0.275974 0.487286
1.44094 1.73207 0.971783 3.6753
1.48038 1.7912 0.973169 2.95725
1.41665 1.66452 0.949758 5.2803
1.24808 1.86859 0.846157 27.3233
1.57288 1.35921 0.0281947 1.70774
1.9573 1.20524 0.499683 0.714132
1.71789 1.09414 0.195037 1.47979
1.81017 1.02824 0.521358 0.551274
1.85589 1.03128 0.445275 0.460764
1.98379 1.05208 0.5411 0.208184
1.93904 1.08897 0.43143 0.50967
1.91215 1.0359 0.506904 0.384692
1.95227 1.12447 0.487017 0.50297
1.90628 1.35764 0.288851 1.28801
1.66448 1.15369 0.707398 3.53246
1.65755 1.15161 0.593118 3.8237
1.7894 1.1451 0.533996 1.99544
1.95133 1.23456 0.658109 0.745094
1.55644 1.30624 0.824883 5.81393
1.94777 1.10155 0.623316 0.491117
1.91982 1.21462 0.541438 1.24225
1.03255 1.57034 0.805618 18.6629
1.02963 1.65838 0.773643 15.4762
1.04571 1.66937 0.802056 24.4175
1.02756 1.66607 0.735624 13.5641
1.05224 1.51446 0.952044 132.873
1.07582 1.65098 0.760105 24.7663
1.70561 1.03146 0.824033 0.776442
1.66195 1.03054 0.810673 0.938538
1.67842 1.02876 0.741755 0.901971
1.65204 1.04273 0.750432 1.28238
1.49088 1.12627 0.65658 6.68006
1.70687 1.04814 0.916585 0.640212
1.92529 1.22876 0.757263 1.00893
1.61641 1.19762 0.971064 1.1023
1.9709 1.31685 0.105578 0.288933
1.58289 1.08183 0.233363 2.9986
1.9476 1.16554 0.173159 0.395205
1.90184 1.21507 0.0773568 0.493367
1.96591 1.37362 0.0386125 0.216281
1.89702 1.38452 0.0877229 0.901009
1.95673 1.29121 0.281869 0.563463
1.96782 1.87754 0.805869 0.329637
1.9121 1.83243 0.648032 1.02333
1.96987 1.80633 0.689282 0.541368
1.92195 1.76725 0.61631 1.31449
1.95381 1.80924 0.662316 0.702553
1.06207 1.375 0.10212 68.0629
1.10776 1.13871 0.096292 67.4435
1.63058 1.0965 0.284358 2.75171
1.37799 1.43459 0.115009 10.1591
1.27816 1.31202 0.0302268 6.82127
1.33473 1.11577 0.295363 11.1431
1.43409 1.2105 0.0429922 3.12745
1.36072 1.08376 0.208514 7.34344
1.03232 1.6913 0.108212 82.3453
1.04937 1.67528 0.128615 54.3917
1.11442 1.82643 0.620899 35.7541
1.24382 1.7633 0.0476985 18.8676
1.08015 1.32893 0.728829 22.6503
1.04483 1.32328 0.72307 16.6924
1.08093 1.23902 0.791548 40.5554
1.04599 1.34375 0.778115 22.1277
1.10356 1.1141 0.700481 59.1611
1.03 1.32837 0.748302 15.1977
1.21219 1.45895 0.767273 22.5214
1.32683 1.47617 0.96906 7.39617
1.24954 1.46204 0.95489 14.8216
1.38791 1.54971 0.968494 5.53706
1.28539 1.53836 0.971332 9.31829
1.2856 1.59021 0.970638 9.03169
1.55985 1.28889 0.0270036 1.64374
1.27949 1.18005 0.07816 11.4527
1.28197 1.18446 0.0294995 6.31196
1.30098 1.07593 0.274943 11.5579
1.18332 1.22814 0.0516995 24.5919
1.56385 1.96383 0.903581 1.69353
1.46087 1.97062 0.762051 3.49757
1.51725 1.96933 0.689241 2.70199
1.57543 1.86496 0.984407 1.03327
1.06101 1.36797 0.380348 11.8856
1.03036 1.44914 0.411624 6.23311
1.02938 1.38074 0.396571 7.67731
1.04491 1.39691 0.427411 8.28092
1.07916 1.4306 0.428452 11.9816
1.07871 1.3267 0.58555 18.6855
1.60193 1.25461 0.291075 5.20765
1.89798 1.20609 0.273998 1.12073
1.9707 1.321 0.266096 0.416813
1.97108 1.29526 0.177465 0.34195
1.87633 1.37372 0.144944 1.23675
1.91748 1.47362 0.0144948 0.260408
1.90864 1.43793 0.167836 1.10162
1.88742 1.35362 0.390533 1.7649
1.24742 1.02763 0.257753 9.93322
1.31206 1.02771 0.246595 5.97753
1.296 1.04505 0.275575 10.1193
1.09612 1.12586 0.187107 54.57
1.32613 1.04471 0.22191 6.16267
1.3238 1.04669 0.131577 5.07143
1.95668 1.3489 0.254828 0.539993
1.61425 1.52601 0.10749 3.29572
1.56518 1.61414 0.120082 4.49772
1.9715 1.5251 0.225037 0.519493
1.96863 1.5233 0.286804 0.567943
1.89124 1.43367 0.134874 1.08783
1.95767 1.50211 0.208973 0.602292
1.91902 1.45935 0.308082 1.34966
1.08158 1.29476 0.722798 24.2796
1.03102 1.21972 0.761421 27.7223
1.0475 1.245 0.768598 31.4979
1.04253 1.22246 0.616065 19.3188
1.79179 1.49344 0.0441987 0.843593
1.82946 1.41169 0.048225 0.743843
1.77884 1.37185 0.0464241 0.894926
1.75228 1.40652 0.0750011 1.53726
1.7684 1.47408 0.0288859 0.734697
1.9573 1.45318 0.235046 0.671124
1.75734 1.39153 0.0273583 0.737378
1.9544 1.22364 0.759423 0.687508
1.90594 1.2202 0.849791 0.879165
1.95909 1.19017 0.892261 0.450594
1.85213 1.09633 0.805878 0.900281
1.6007 1.28274 0.0258937 1.3024
1.96946 1.23463 0.785588 0.576809
1.7181 1.04184 0.679698 1.03478
1.23259 1.15639 0.534929 21.9092
1.08324 1.19055 0.354199 31.179
1.16753 1.32512 0.341913 18.6071
1.23265 1.08282 0.326596 20.9325
1.03788 1.1501 0.307728 38.5027
1.60322 1.37963 0.0418387 1.97503
1.02984 1.23806 0.276661 15.6843
1.02669 1.26715 0.503714 11.3836
1.04498 1.24025 0.36704 16.6184
1.02896 1.21651 0.356036 16.4013
1.32672 1.92666 0.768785 15.5077
1.27119 1.907 0.971579 11.8983
1.38673 1.73033 0.877893 12.0505
1.29214 1.92208 0.924682 17.5111
1.34143 1.73564 0.952894 7.28039
1.22783 1.76543 0.968631 15.5082
1.29519 1.82184 0.96913 9.10508
1.08333 1.90177 0.239335 72.2834
1.03063 1.91004 0.31667 95.3126
1.09475 1.67879 0.136796 47.9544
1.07499 1.81586 0.0570903 115.508
1.18866 1.97092 0.215817 26.139
1.17578 1.90453 0.248366 36.0369
1.1714 1.90293 0.131925 44.4558
1.14089 1.92954 0.109536 66.1534
1.05046 1.4635 0.978536 172.642
1.02845 1.48762 0.964681 194.563
1.07822 1.48061 0.978536 92.278
1.14056 1.54946 0.913141 43.0894
1.18046 1.48854 0.921874 37.105
1.03761 1.52846 0.973508 179.15
1.23719 1.43714 0.0801116 18.395
1.08081 1.43447 0.136725 39.6777
1.03162 1.56371 0.31409 9.09338
1.25017 1.47219 0.0788869 18.1319
1.14411 1.21746 0.0966853 38.8841
1.21154 1.60659 0.160662 27.7854
1.02903 1.51061 0.243921 9.58681
1.03567 1.41006 0.218061 14.5618
1.03287 1.49946 0.147243 34.9663
1.05228 1.3904 0.188566 22.9952
1.78263 1.64192 0.082068 1.39928
1.91994 1.57038 0.242115 1.20846
1.97017 1.53175 0.0422863 0.266431
1.79235 1.5342 0.0461056 0.834592
1.76632 1.55519 0.0307928 0.759882
1.95492 1.82756 0.415814 0.625949
1.97027 1.80502 0.341235 0.500372
1.97078 1.80087 0.395029 0.54546
1.95619 1.7773 0.385165 0.774512
1.83082 1.78553 0.526203 2.15309
1.92156 1.81793 0.271251 0.957711
1.96917 1.76227 0.47375 0.695123
1.9714 1.75936 0.40295 0.638433
1.95401 1.82899 0.319305 0.535747
1.96737 1.89888 0.317211 0.35804
1.10968 1.65496 0.733777 22.2963
1.18487 1.70698 0.95016 30.0821
1.25384 1.77259 0.951633 14.7468
1.08991 1.70228 0.769827 28.6446
1.08786 1.67729 0.744529 24.2256
1.15961 1.69153 0.966631 35.3211
1.27355 1.7514 0.96653 10.7509
1.19374 1.02898 0.668303 22.5038
1.04437 1.13837 0.635565 60.244
1.12918 1.05379 0.672685 61.5177
1.24625 1.03004 0.683112 13.0796
1.21344 1.02778 0.760002 18.427
1.0294 1.16574 0.697998 36.6313
1.07899 1.22499 0.362858 25.2516
1.1944 1.13702 0.36515 28.2118
1.13392 1.11821 0.377169 35.9549
1.04923 1.18876 0.343974 29.5252
1.07816 1.17538 0.439721 29.4745
1.0142 1.18551 0.528121 18.2597
1.07711 1.31433 0.435265 15.0309
1.04495 1.17004 0.429915 32.1041
1.82619 1.72761 0.119756 1.29122
1.78196 1.38038 0.0795856 1.25363
1.92329 1.44774 0.242258 1.3088
1.97236 1.50732 0.1587 0.461534
1.97132 1.47917 0.220959 0.501342
1.95769 1.4187 0.185162 0.553431
1.87837 1.48569 0.0452934 0.616066
1.95303 1.47153 0.32198 0.753333
1.32696 1.94976 0.13336 8.71651
1.09054 1.75823 0.241661 36.028
1.04756 1.89021 0.241127 80.3255
1.31685 1.96698 0.246201 8.90109
1.34899 1.96671 0.158302 6.59252
1.62496 1.2962 0.040636 1.58547
1.75096 1.84628 0.694785 2.35752
1.49972 1.91932 0.707632 5.66253
1.48891 1.91891 0.778911 6.24999
1.74063 1.94196 0.75201 1.35512
1.95256 1.87264 0.37412 0.5236
1.87877 1.95136 0.361578 0.600956
1.81631 1.87892 0.422786 1.52896
1.96676 1.96643 0.326271 0.215633
1.93965 1.66975 0.266438 0.922019
1.98363 1.94696 0.35138 0.184453
1.96777 1.89848 0.384908 0.404072
1.80022 1.95777 0.403318 0.949661
1.97062 1.39189 0.36046 0.565828
1.95153 1.48402 0.4131 0.802311
1.4259 1.30529 0.0784652 5.81172
1.86963 1.44507 0.219602 1.49235
1.95607 1.38397 0.302206 0.669365
1.96849 1.46795 0.442601 0.637594
1.97055 1.37129 0.434175 0.556699
1.57643 1.0796 0.421735 4.01022
1.55944 1.25566 0.0902448 3.01933
1.77635 1.20757 0.194706 1.72447
1.95598 1.44188 0.271068 0.688555
1.97285 1.54487 0.433909 0.699066
1.26891 1.36422 0.164353 16.8663
1.93152 1.89489 0.87716 0.36015
1.57104 1.84121 0.916804 3.07962
1.68265 1.83831 0.96941 0.826065
1.74399 1.77126 0.951362 0.95403
1.72593 1.6572 0.947998 1.19446
1.90926 1.8474 0.7977 0.76233
1.9186 1.60143 0.820487 1.02294
1.78555 1.69763 0.90746 1.58722
1.87708 1.4379 0.689712 1.60133
1.64567 1.60603 0.96549 1.60781
1.75315 1.67521 0.965246 0.77503
1.71941 1.75915 0.966484 0.872313
1.69073 1.04803 0.309201 1.19071
1.60066 1.0325 0.34545 1.74956
1.6737 1.03062 0.337893 1.10318
1.64958 1.06171 0.384255 2.08153
1.65403 1.06168 0.353538 2.0525
1.58071 1.04692 0.322873 2.01084
1.36008 1.92158 0.871398 12.1948
1.41188 1.77435 0.92469 8.12315
1.55141 1.80046 0.970597 1.78189
1.49501 1.95471 0.703702 3.62045
1.47064 1.77906 0.867486 6.85933
1.5231 1.88952 0.88613 3.78529
1.42371 1.78526 0.973038 4.32182
1.46399 1.81925 0.957166 4.57521
1.57204 1.82454 0.955004 2.11359
1.09816 1.56612 0.0556349 77.3507
1.04886 1.76711 0.249527 29.7082
1.08489 1.71838 0.290083 25.7277
1.0809 1.57683 0.155258 37.1218
1.06241 1.59314 0.0988759 68.8076
1.12213 1.57551 0.114091 43.6212
1.30625 1.57846 0.0818022 13.922
1.21307 1.61804 0.0523683 22.6066
1.03767 1.63006 0.0389765 144.503
1.74842 1.32155 0.0278492 0.672472
1.81108 1.33404 0.0332301 0.631027
1.73692 1.24967 0.0295341 0.656026
1.71991 1.27587 0.0442764 0.964872
1.88896 1.32314 0.306981 1.43701
1.72635 1.28348 0.0750932 1.68116
1.83295 1.31375 0.0476951 0.652897
1.51066 1.70598 0.92071 4.82077
1.45174 1.70553 0.9525 4.80248
1.34778 1.66609 0.874394 13.0024
1.43943 1.92061 0.822455 7.41565
1.53173 1.8087 0.73427 6.98161
1.58286 1.557 0.936576 3.30207
1.67071 1.93557 0.802265 1.9205
1.91622 1.60731 0.679537 1.1782
1.76467 1.57566 0.922566 1.59532
1.68589 1.69713 0.950005 1.45753
1.60354 1.92223 0.602374 3.29489
1.04859 1.55928 0.780006 18.0775
1.08356 1.50536 0.706205 16.4706
1.45991 1.86328 0.0772302 6.10985
1.11794 1.69865 0.456771 21.1242
1.57509 1.35972 0.917615 3.84873
1.09233 1.75149 0.678269 28.2546
